serial_number,name,nem_candidate_id,party,criminal_cases,education,age,assets,assets_in_words,liabilities,liabilities_in_words
245,Rammohannaidu Kinjarapu,5008,TDP,1,Post Graduate,32,"12,27,91,042",12 Crore,"1,20,00,000",1 Crore
246,Ramu Naidu Yijurothu,6188,IND,0,10th Pass,47,"1,00,000",1 Lacs,0,
247,Rayapati Sambasiva Rao,4803,TDP,0,Graduate,75,"43,79,40,180",43 Crore,"12,33,171",12 Lacs
248,Reddyboina Prasanna Kumar,6302,IND,0,5th Pass,50,"12,500",12 Thou,0,
249,Revu Sudhakar,6222,IND,0,10th Pass,34,0,0,0,
250,Riyaz Dada Miya Shaik,6259,IUML,0,10th Pass,32,"45,000",45 Thou,0,
251,Roopa Rammohan Maganti,4679,TDP,0,Graduate,45,"43,18,48,590",43 Crore,"32,48,74,000",32 Crore
252,Ruddireddy Radhakrishna,6915,AIFB,0,Others,38,"5,00,000",5 Lacs,"2,80,000",2 Lacs
253,Ruthala Srirama Murthy,6202,INC,0,Graduate Professional,49,"2,76,11,641",2 Crore,0,
254,S. A. Indumathi,6928,IND,0,Graduate Professional,42,"19,60,002",19 Lacs,"34,98,000",34 Lacs
255,S.Md. Shafath,6939,Rayalaseema Rashtra Samithi,0,Graduate Professional,30,"50,00,000",50 Lacs,0,
256,S.P.Y. Reddy,4721,Janasena Party,1,Graduate,69,"33,37,60,526",33 Crore,"95,94,811",95 Lacs
257,S.R.Anjaneyulu,6954,IND,0,Post Graduate,35,"43,000",43 Thou,0,
258,S.Ram Mohan,4809,Pyramid Party of India,0,10th Pass,33,"89,797",89 Thou,0,
259,Samudrala Chinna Kotaiah,6269,National Dalitha Dhal Party,0,10th Pass,41,0,0,"15,00,000",15 Lacs
260,Sannapureddy Suresh Reddy,6977,BJP,1,Graduate,58,"2,88,28,964",2 Crore,"7,00,000",7 Lacs
261,Sanyasi Raju Pakalapati,5012,BJP,0,Graduate,60,"12,51,55,000",12 Crore,"2,26,88,000",2 Crore
262,Sarabandi Raju Sikhinam,6291,Indian Labour Party (Ambedkar Phule),0,Post Graduate,35,"30,000",30 Thou,0,
263,Sathi Veera Lakshmi,5025,Pyramid Party of India,0,Illiterate,38,"30,000",30 Thou,0,
264,Shaik Jaleel,4622,Navarang Congress Party,0,5th Pass,43,"7,26,25,000",7 Crore,0,
265,Shaik Mahaboob Basha (Mabu),6978,RPI(A),1,Graduate Professional,35,0,0,0,
266,Shaik Mastanvali,6268,INC,1,Post Graduate,53,"6,28,06,111",6 Crore,0,
267,Shaik Nayub Kamal,6300,Janasena Party,0,12th Pass,50,"5,52,64,531",5 Crore,"54,68,120",54 Lacs
268,Shruti Devi Vyricherla,4687,INC,0,Graduate Professional,46,"2,35,92,023",2 Crore,0,
269,Sidda Raghava Rao,4723,TDP,0,Graduate,61,0,0,"12,94,14,369",12 Crore
270,Siva Chandra Reddy Komma,4625,Anna YSR Congress Party,0,Post Graduate,Unknown,"51,60,000",51 Lacs,"11,00,000",11 Lacs
271,Siva Prasad Padala,4685,Navarang Congress Party,0,10th Pass,62,"16,50,000",16 Lacs,0,
272,Somanath Deshmukh,6947,IND,0,10th Pass,50,"93,27,000",93 Lacs,"3,00,000",3 Lacs
273,Sri Rama Chandra Singareddy,6969,BJP,0,Graduate,50,"8,49,71,019",8 Crore,"1,58,86,451",1 Crore
274,Sridhar Kotagiri,4682,YSRCP,0,Graduate,46,"46,28,08,829",46 Crore,"3,35,60,974",3 Crore
275,Srinivas Duvvada,6177,YSRCP,13,Post Graduate,52,"5,28,21,196",5 Crore,"2,58,48,939",2 Crore
276,Srinivas Kesineni,4798,TDP,0,10th Pass,53,"80,81,52,415",80 Crore,"51,23,32,955",51 Crore
277,Srinivasa Rao Sangisetti,5032,Pyramid Party of India,0,Illiterate,50,"68,35,000",68 Lacs,"2,00,000",2 Lacs
278,Sunil Kumar Chalamalasetty,5022,TDP,0,Post Graduate,49,"25,32,66,524",25 Crore,"1,83,10,000",1 Crore
279,Surabhi Devasahayam,6299,IUML,0,8th Pass,47,0,0,0,
280,Suresh Babu Nandigam,5048,YSRCP,0,8th Pass,43,"41,58,610",41 Lacs,"2,69,000",2 Lacs
281,Swamula Subrahamanyam,4786,Jana Jagruti Party,0,Graduate,50,"21,00,000",21 Lacs,"8,70,000",8 Lacs
282,T. Beechupally,6940,IND,0,Graduate,26,"1,92,000",1 Lacs,0,
283,Taadi Veera Jagadeeshwari,6204,Pyramid Party of India,0,5th Pass,65,"28,62,42,307",28 Crore,"3,18,680",3 Lacs
284,Talari Rangaiah,4715,YSRCP,1,Doctorate,48,"1,17,73,091",1 Crore,"11,35,547",11 Lacs
285,Thoganti Sreenivasulu,6906,BJP,0,Graduate Professional,44,"1,95,63,101",1 Crore,"29,20,000",29 Lacs
286,Thumati Ravi,7207,All Peoples Party,0,Post Graduate,46,"34,18,000",34 Lacs,0,
287,Ullagi David Jayakumar,6292,Hardam Manavtawadi Rashtriya Dal,0,Doctorate,61,"1,31,900",1 Lacs,0,
288,Umar Basha Shaik,6290,IND,0,Graduate Professional,29,"1,50,08,000",1 Crore,"20,00,000",20 Lacs
289,V Siva Rama Krishna,6245,Jana Jagruti Party,0,10th Pass,55,0,0,0,
290,V.V. Lakshmi Narayana,5016,Janasena Party,0,Post Graduate,53,"8,64,65,496",8 Crore,0,
291,Vadde Kasinath,6949,IND,0,Others,28,"10,54,611",10 Lacs,"3,50,000",3 Lacs
292,Vadlamuri Krishna Swaroop,4676,Dalita Bahujana Party,0,Post Graduate,46,"16,500",16 Thou,0,
293,Valluru Venkateswara Rao,4793,Pyramid Party of India,0,Graduate,78,"2,18,25,290",2 Crore,"12,00,000",12 Lacs
294,Vampuru Gangulaiah,4787,Janasena Party,3,10th Pass,49,"25,67,059",25 Lacs,"3,20,000",3 Lacs
295,Vanga Geetha Viswanatham,5021,YSRCP,0,Post Graduate,55,"20,25,28,594",20 Crore,"3,44,16,887",3 Crore
296,Vangala Parameswara Reddy.,6929,IND,3,10th Pass,40,"23,00,000",23 Lacs,"25,00,000",25 Lacs
297,Vasamsetty Venakta Ramana,6214,AIFB,0,10th Pass,Unknown,"48,50,000",48 Lacs,"21,70,000",21 Lacs
298,Venkata Sivarama Raju Vetukuri,5034,TDP,1,Graduate,48,"6,09,40,339",6 Crore,0,
299,Venkata Trindha Rao Veluri,6185,IND,0,Graduate Professional,52,0,0,0,
300,Venkatesan Baburao,6914,India Praja Bandhu Party,0,Graduate,34,"8,50,000",8 Lacs,0,
301,Venkatesh Vepuri,6911,IND,0,10th Pass,32,"41,836",41 Thou,0,
302,Venu Gopal Rachineni,6971,IND,0,10th Pass,39,"31,00,000",31 Lacs,"2,00,000",2 Lacs
303,Venu Kollapu,6227,IND,1,Graduate,41,"13,30,000",13 Lacs,"9,00,000",9 Lacs
304,Vijaya Lakshmi Chalapaka,6247,IND,0,Graduate,39,"12,08,274",12 Lacs,0,
305,Viruvuru Sudhakar,7013,Vishwa Jana Party,0,Graduate Professional,36,"11,17,000",11 Lacs,"5,00,000",5 Lacs
306,Viswa Prasad Yadav Sankireddy,4714,IND,0,Post Graduate,51,"41,65,000",41 Lacs,0,
307,Vyricherla Kishore Chandra Suryanarayana Deo,4783,TDP,0,Post Graduate,72,"6,57,29,020",6 Crore,0,
308,Yalla Venkata Rama Mohana Rao,5024,BJP,1,Graduate,46,"10,79,92,410",10 Crore,"1,84,24,937",1 Crore
309,Yanamadala Venkata Suresh,6294,IND,0,Graduate,50,0,0,0,
310,Yarlagadda Rama Mohana Rao,6253,Bahujan Maha Party,0,12th Pass,56,"1,00,86,000",1 Crore,0,
311,Yeduguri Sandinti Avinash Reddy,4812,YSRCP,4,Post Graduate,34,"18,69,69,794",18 Crore,"2,28,33,319",2 Crore
312,Yella Rao Siyyadula,5015,IND,0,12th Pass,37,"57,000",57 Thou,0,
313,Yella Venugopal Rao,4789,Nava Samaj Party,0,Post Graduate,63,"10,00,000",10 Lacs,"2,00,000",2 Lacs
