serial_number,name,nem_candidate_id,party,criminal_cases,education,age,assets,assets_in_words,liabilities,liabilities_in_words
266,Muslima Khatun,9814,IND,0,10th Pass,40,"42,347",42 Thou,0,
267,Nalin Chandra Murmu,7428,BSP,0,10th Pass,62,"18,83,293",18 Lacs,0,
268,Nandini Mukherjee,12735,CPI(M),0,Graduate Professional,53,"1,25,30,997",1 Crore,"38,62,405",38 Lacs
269,Naran Tudu,8251,JMM,0,10th Pass,25,0,0,0,
270,Narayan Chandra Khan,12446,INC,0,Graduate Professional,67,"32,47,596",32 Lacs,0,
271,Narendra Nath Hembram,12454,IND,0,8th Pass,53,"73,60,349",73 Lacs,"1,45,000",1 Lacs
272,Naresh Chandra Barui,13973,BSP,0,Graduate,47,"98,15,881",98 Lacs,"20,000",20 Thou
273,Naresh Chandra Roy,5410,IND,0,Post Graduate,46,"70,40,000",70 Lacs,0,
274,Naresh Kr Singh,14009,Jan Sangh Party,0,10th Pass,58,"57,000",57 Thou,0,
275,Nasmul Hoque,9883,Party for Democratic Socialism,0,10th Pass,35,"52,000",52 Thou,0,
276,Nepal Mahata,12477,INC,8,Post Graduate,58,"53,30,178",53 Lacs,"6,09,500",6 Lacs
277,Nepaldeb Bhattacharya,12764,CPI(M),2,Graduate,67,"77,43,732",77 Lacs,0,
278,Nilanjan Roy,12739,BJP,4,Post Graduate,43,"45,59,455",45 Lacs,"9,35,601",9 Lacs
279,Nimai Besara,9889,IND,0,Illiterate,67,0,0,"1,10,000",1 Lacs
280,Niraj Agarwal,14000,IND,0,Graduate Professional,37,"84,25,894",84 Lacs,0,
281,Nirapada Modak,10545,IND,1,8th Pass,56,"1,47,73,838",1 Crore,"50,000",50 Thou
282,Nirmal Kumar Roy,5411,IND,0,Graduate,48,"25,10,000",25 Lacs,0,
283,Nirmal Majhi,10097,SUCI(C),0,12th Pass,37,"19,324",19 Thou,0,
284,Nirode Chandra Adhikary,7223,IND,0,12th Pass,66,"11,10,777",11 Lacs,0,
285,Nitish Kumar Mandal,7453,BSP,0,Graduate,54,"37,27,000",37 Lacs,"3,50,000",3 Lacs
286,Nitya Das,9887,Aihra National Party,0,12th Pass,30,"2,33,600",2 Lacs,"1,00,000",1 Lacs
287,Noor Hossain Mondal,11552,IND,0,Literate,34,"12,563",12 Thou,0,
288,Noorsed Alam,7456,IND,0,Graduate Professional,27,"56,62,250",56 Lacs,"1,50,000",1 Lacs
289,Nubash Chandra Barman,7430,Kamatapur Peoples Party (United),6,12th Pass,57,0,0,0,
290,Nusrat Jahan Ruhi,12751,AITC,0,12th Pass,28,"2,90,88,391",2 Crore,"1,68,81,608",1 Crore
291,Oli Mahammad Mallick,12759,CPI(ML) Red Star,32,12th Pass,49,"8,25,815",8 Lacs,0,
292,Omprakash Prajapati,12725,BSP,0,12th Pass,37,"1,85,381",1 Lacs,0,
293,Pallab Sengupta,12753,CPI,0,Graduate,70,"60,37,297",60 Lacs,0,
294,Pankaj Gar,11522,IND,0,Literate,44,"2,49,018",2 Lacs,0,
295,Panna Lal Shaw,14016,IND,0,8th Pass,56,"89,00,000",89 Lacs,0,
296,Pappu Ahamed,9884,Aihra National Party,1,8th Pass,43,"1,61,100",1 Lacs,0,
297,Paresh Chandra Das,10099,BJP,1,Post Graduate,61,"3,04,01,786",3 Crore,0,
298,Paresh Haldar,10552,SUCI(C),0,5th Pass,58,"7,10,709",7 Lacs,0,
299,Parimal Mistri,13967,IND,0,12th Pass,70,0,0,"15,000",15 Thou
300,Paritosh Pattanayak,12463,CPI(M),3,Post Graduate,38,"8,88,311",8 Lacs,0,
301,Piya Roy Chowdhury,4953,INC,0,Post Graduate,38,"72,63,933",72 Lacs,"5,47,297",5 Lacs
302,Prabhash Chandra Kar,11526,Rashtriya Janadhikar Suraksha Party,0,8th Pass,61,"6,00,000",6 Lacs,0,
303,Prabhat Roy,4618,SUCI(C),1,Graduate,52,"2,06,819",2 Lacs,0,
304,Prabir Banerjee,12440,Jharkhand Anushilan Party,0,Graduate,49,"75,000",75 Thou,0,
305,Prabir Mukhopadhyay,10105,BSP,0,10th Pass,56,"3,20,000",3 Lacs,0,
306,Prabir Sarkar,13971,IND,0,Post Graduate,58,"35,48,675",35 Lacs,0,
307,Pradip Chaudhuri,11185,SUCI(C),0,Graduate,65,"19,36,291",19 Lacs,0,
308,Pradip Saha,11196,CPI(M),1,12th Pass,58,"16,75,744",16 Lacs,0,
309,Pradyut Chowdhuri,11204,SUCI(C),0,Graduate,65,0,0,0,
310,Prasad Halder,9882,IND,0,12th Pass,44,"8,14,600",8 Lacs,0,
311,Prasen Jayant Kindo,5713,IND,0,Graduate,32,"86,659",86 Thou,0,
312,Prasun Banerjee,11197,AITC,1,Graduate,64,"1,32,16,066",1 Crore,0,
313,Pratima Mondal,12748,AITC,0,Post Graduate,53,"2,74,71,675",2 Crore,0,
314,Pratul Chandra Saha,11517,INC,1,12th Pass,57,"17,89,324",17 Lacs,0,
315,Pronab Kumar Jatua,14022,IND,0,10th Pass,57,"18,63,644",18 Lacs,"6,00,000",6 Lacs
316,Prosanta Malik,11176,SUCI(C),0,Graduate,44,"2,60,245",2 Lacs,"90,090",90 Thou
317,Purna Chandra Naiya,12744,SUCI(C),0,Graduate Professional,49,"81,02,832",81 Lacs,0,
318,Quazi Abdur Rahim,13960,INC,1,Post Graduate,51,"22,94,651",22 Lacs,0,
319,Rabichan Rabha,4617,SUCI(C),0,10th Pass,49,0,0,0,
320,Rabindranath Bera,12469,Amra Bangalee,0,Graduate,75,"61,89,224",61 Lacs,0,
321,Rahul (Biswajit) Sinha,12724,BJP,7,Graduate,55,"2,45,20,871",2 Crore,"20,57,496",20 Lacs
322,Rajesh Singh,7224,IND,0,12th Pass,49,"37,75,000",37 Lacs,0,
323,Rajib Mahato,13434,SHS,0,10th Pass,41,0,0,0,
324,Raju Bista,7212,BJP,0,Graduate,33,"15,11,06,062",15 Crore,"2,74,28,941",2 Crore
325,Raju Paul,5110,IND,2,10th Pass,30,"9,80,000",9 Lacs,0,
326,Ramchandra Dome,10534,CPI(M),3,Graduate Professional,61,"23,20,217",23 Lacs,0,
327,Ramkrishna Malik,10093,BSP,0,Post Graduate,32,"74,000",74 Thou,0,
328,Ramkrishna Sarkar,13428,BSP,1,Graduate,72,"1,85,90,000",1 Crore,"8,00,000",8 Lacs
329,Ramprasad Das,10535,BJP,0,Post Graduate,53,0,0,"49,05,000",49 Lacs
330,Ramu Mandi,11937,IND,0,8th Pass,40,"1,16,145",1 Lacs,0,
331,Ranajit Mukherjee,10095,INC,0,Others,39,"1,66,62,068",1 Crore,"89,517",89 Thou
332,Ranen Barman,8252,Revolutionary Socialist Party,0,10th Pass,50,"46,32,504",46 Lacs,0,
333,Ranendra Nath Mali,8253,Bahujan Mukti Party,0,12th Pass,65,"4,74,000",4 Lacs,0,
334,Rangalal Kumar,12474,SUCI(C),1,10th Pass,48,500,5 Hund,0,
335,Ranjit Kumar Mohanta,8254,SHS,0,Graduate,61,"39,87,164",39 Lacs,"63,000",63 Thou
336,Ranjit Kumar Roy,5532,Samajwadi Jan Parishad,0,Graduate,53,"43,73,876",43 Lacs,"4,15,225",4 Lacs
337,Rantidev Sengupta,11201,BJP,0,Post Graduate,60,"56,04,890",56 Lacs,0,
338,Ratan Mandal,9885,IND,0,10th Pass,47,"5,12,227",5 Lacs,"9,000",9 Thou
339,Rathindra Nath Roy,14010,Purvanchal Janta Party (Secular),0,10th Pass,52,0,0,0,
340,Ratna De,11516,AITC,0,Graduate Professional,70,"3,47,79,481",3 Crore,0,
341,Reseeka Chettri,7221,IND,0,12th Pass,29,"7,71,856",7 Lacs,0,
342,Rinku Gupta,12728,Pyramid Party of India,0,Others,44,"11,34,000",11 Lacs,"5,00,000",5 Lacs
343,Rita Dutta,14001,IND,0,10th Pass,53,"26,07,000",26 Lacs,0,
344,Rupa Khan,13985,Bharatiya Nyay-Adhikar Raksha Party,0,Post Graduate,50,"1,67,20,763",1 Crore,"11,000",11 Thou
345,Rupali Biswas,10557,AITC,0,Graduate,25,"73,70,951",73 Lacs,"17,27,897",17 Lacs
346,Sachimohan Barman,5531,IND,0,Post Graduate,58,"15,34,000",15 Lacs,0,
347,Saikh Id Mohammad,10082,Revolutionary Socialist Party,0,Graduate,66,"39,68,029",39 Lacs,"3,22,779",3 Lacs
348,Sajal Adhikari,11518,CPI(ML)(L),1,Post Graduate,55,"47,08,000",47 Lacs,"1,55,035",1 Lacs
349,Sajda Ahmed,11212,AITC,0,Graduate,57,0,0,"53,22,615",53 Lacs
350,Sakti Mohan Malik,11179,CPI(M),2,Post Graduate,59,"1,04,48,352",1 Crore,"17,324",17 Thou
351,Saman Pathak,7214,CPI(M),7,Graduate,46,"29,94,408",29 Lacs,0,
352,Samaresh Biswas,11183,Party for Democratic Socialism,0,10th Pass,53,"42,61,832",42 Lacs,"38,700",38 Thou
353,Sambhunath Chattapadhyay,12470,INC,2,Graduate,64,"35,48,014",35 Lacs,0,
354,Samik Bhattacharya,12765,BJP,2,Graduate,56,"7,06,493",7 Lacs,0,
355,Samir Biswas,10088,IND,0,8th Pass,38,"10,200",10 Thou,0,
356,Samir Mitra,11546,BSP,0,Graduate,56,"41,565",41 Thou,"6,57,278",6 Lacs
357,Samir Mondal,11521,IND,0,10th Pass,45,"2,14,089",2 Lacs,0,
358,Samiran Das,10536,BSP,0,8th Pass,39,"45,000",45 Thou,0,
359,Sandip Sarkar,10077,BSP,0,8th Pass,53,0,0,0,
360,Sanjit Khan,13449,IND,0,12th Pass,39,"37,000",37 Thou,0,
361,Sankar Deb Mondal,12750,BSP,0,12th Pass,64,"26,49,442",26 Lacs,0,
362,Sankar Malakar,7213,INC,2,Graduate,65,"3,65,63,205",3 Crore,0,
363,Sankar Mondal,12487,Rashtriya Jan Adhikar Party,0,12th Pass,36,"49,000",49 Thou,0,
364,Santanu Roy,14002,IND,0,10th Pass,46,"64,40,000",64 Lacs,0,
365,Santhapan Hasdak,7234,JMM,0,Post Graduate,43,"5,56,386",5 Lacs,0,
366,Santosh Kumar,13969,SHS,2,Graduate,39,"62,55,831",62 Lacs,"23,53,546",23 Lacs
367,Sarfaraz Khan,13995,BSP,1,8th Pass,43,"29,45,000",29 Lacs,0,
368,Satabdi Roy (Banerjee),10106,AITC,0,Graduate,49,"4,86,52,722",4 Crore,"1,86,04,443",1 Crore
369,Satadal Metya,12486,SHS,0,Post Graduate,31,0,0,0,
370,Satya Brata Bandyopadhyay,13977,Rashtriya Janadhikar Suraksha Party,0,Post Graduate,57,"47,49,233",47 Lacs,0,
371,Saumitra Khan,12447,BJP,6,12th Pass,38,"86,56,777",86 Lacs,"10,77,120",10 Lacs
372,Saurav Basu,13957,Rashtriya Janadhikar Suraksha Party,1,8th Pass,36,"1,41,000",1 Lacs,0,
373,Saurav Saha,12763,INC,1,Graduate Professional,37,"1,23,67,000",1 Crore,"52,96,000",52 Lacs
374,Sayantan Basu,13961,BJP,14,Post Graduate,42,"53,99,604",53 Lacs,0,
375,Sekh Fatik,13435,Bharatiya Nyay-Adhikar Raksha Party,0,8th Pass,30,"2,45,103",2 Lacs,"58,200",58 Thou
376,Sekhar Mondal,11942,IND,0,12th Pass,46,"5,94,359",5 Lacs,0,
377,Shaikh Khoda Box,10546,SUCI(C),0,Graduate,74,"24,33,255",24 Lacs,"1,00,000",1 Lacs
378,Shailendra Kumar Jaiswal,11943,IND,3,Graduate,49,"92,06,000",92 Lacs,"41,000",41 Thou
379,Shamimul Islam,7440,BSP,0,12th Pass,42,0,0,0,
380,Shampa Sil,11938,IND,0,Graduate,41,"22,15,295",22 Lacs,0,
381,Shankar Das,13976,CPI(ML) Red Star,0,8th Pass,60,"3,05,000",3 Lacs,0,
382,Shantanu Thakur,11548,BJP,8,Graduate,37,"52,65,388",52 Lacs,0,
383,Shoma Ranisree Roy,11528,INC,0,Post Graduate,40,"54,00,000",54 Lacs,0,
384,Shyam Prasad Ram,11554,IND,0,8th Pass,45,"3,41,729",3 Lacs,0,
385,Shyama Prasad Halder,14018,BJP,0,Post Graduate,46,"35,92,432",35 Lacs,"4,00,000",4 Lacs
386,Shyamal Kumar Palit,13447,IND,0,Post Graduate,42,"18,53,913",18 Lacs,"1,50,000",1 Lacs
387,Shyamal Santra,12444,AITC,0,Post Graduate,39,"46,42,924",46 Lacs,"6,50,000",6 Lacs
388,Siddhartha Majumdar,10102,INC,0,Post Graduate,37,"24,37,669",24 Lacs,"5,13,425",5 Lacs
389,Sidharthasankar Naskar,12488,BJP,1,8th Pass,50,0,0,0,
390,Simal Saren,11211,Indian Unity Centre,0,Graduate Professional,33,"9,46,406",9 Lacs,"6,01,000",6 Lacs
391,Simanta Mondal,10537,Rashtravadi Janata Party,0,Graduate,44,"11,26,000",11 Lacs,0,
392,Sisir Kumar Adhikari,12462,AITC,3,12th Pass,77,"3,39,79,650",3 Crore,0,
393,Sisir Samanta,11944,IND,0,10th Pass,59,"41,43,334",41 Lacs,0,
394,Sk. Ibrahim Ali,12484,CPI(M),4,Graduate,31,"4,12,438",4 Lacs,0,
395,Sougata Ray,12760,AITC,1,Post Graduate,71,"4,25,18,790",4 Crore,0,
396,Soumen Sarkar,14019,BSP,0,Post Graduate,42,"17,06,300",17 Lacs,"78,000",78 Thou
397,Soumya Aich Roy,12740,INC,0,Post Graduate,49,"1,25,34,000",1 Crore,"5,00,000",5 Lacs
398,Sourav Prosad,11547,INC,3,Post Graduate,28,"30,26,068",30 Lacs,"39,999",39 Thou
399,Sourav Singh,11190,IND,4,12th Pass,26,0,0,"90,20,996",90 Lacs
400,Sreemati (Moon Moon) Dev Varma (Sen),10076,AITC,0,Post Graduate,65,"10,15,82,564",10 Crore,0,
401,Sreerupa Mitra Chaudhury,7449,BJP,1,Post Graduate,54,"1,01,32,939",1 Crore,"28,40,000",28 Lacs
402,Sri Nisith Pramanik,5407,BJP,11,8th Pass,33,"96,29,810",96 Lacs,0,
403,Sridhar Chandra Bagari,13996,SHS,0,Post Graduate,62,"54,64,648",54 Lacs,0,
404,Subal Chandra Roy,5106,Kamatapur Peoples Party (United),0,12th Pass,62,"2,38,26,796",2 Crore,"66,000",66 Thou
405,Subhas Kumar Sarkar,12438,BJP,1,Graduate Professional,65,"1,97,99,440",1 Crore,"32,61,495",32 Lacs
406,Subhas Naskar,13992,Revolutionary Socialist Party,0,Graduate,67,"40,45,301",40 Lacs,0,
407,Subhash Barman,8258,Kamatapur Peoples Party (United),9,5th Pass,59,"98,11,045",98 Lacs,0,
408,Subhash Biswas,7226,IND,0,5th Pass,66,"3,00,72,000",3 Crore,0,
409,Subhash Sarkar,7452,SUCI(C),0,Post Graduate,34,0,0,0,
410,Subhash Sarkar,13443,SHS,0,8th Pass,50,"47,485",47 Thou,0,
411,Subhash Verma,14011,Jan Sangharsh Virat Party,0,5th Pass,49,"60,000",60 Thou,0,
412,Subhasis Kumar Bhowmik,13968,IND,0,12th Pass,55,"47,200",47 Thou,0,
413,Subimal Sengupta,10547,CPI(ML)(L),0,Graduate,60,"1,50,000",1 Lacs,0,
414,Subir Das,13978,New Democratic Party of India,0,12th Pass,50,"41,200",41 Thou,0,
415,Subodh Barman,5408,Amra Bangalee,0,8th Pass,62,"14,06,119",14 Lacs,0,
416,Subrata Biswas,11931,Bahujan Mukti Party,0,Graduate,45,"19,66,504",19 Lacs,0,
417,Subrata Bose,13972,IND,0,Graduate,61,"46,38,532",46 Lacs,0,
418,Subrata Dutta,12757,INC,0,Graduate,57,"3,36,01,000",3 Crore,0,
419,Subrata Mukherjee,12436,AITC,2,Post Graduate,72,0,0,0,
420,Sucheta Banerjee,10090,SUCI(C),0,Post Graduate,50,"12,96,629",12 Lacs,"1,09,000",1 Lacs
421,Sudarsan Manna,11202,Samajtantric Party of India,0,10th Pass,73,"2,53,600",2 Lacs,0,
422,Sudip Mandal,9771,BSP,0,12th Pass,40,"25,50,000",25 Lacs,"4,47,000",4 Lacs
423,Sujan Krishna Paul,5121,SUCI(C),1,Graduate,40,"6,29,956",6 Lacs,"1,94,320",1 Lacs
424,Sujata Banerjee,12736,SUCI(C),1,Graduate,64,"33,67,262",33 Lacs,0,
425,Sukanta Majumdar,7429,BJP,0,Doctorate,40,"58,25,866",58 Lacs,"21,68,170",21 Lacs
426,Sukchand Saren,12437,CPI(ML) Red Star,0,10th Pass,58,800,8 Hund,0,
427,Sukomal Adak,12483,IND,0,Graduate,33,"11,43,255",11 Lacs,0,
428,Sukumar Bala,12755,BSP,0,Post Graduate,44,"73,97,647",73 Lacs,"8,30,000",8 Lacs
429,Sumanta Bhowmick,14015,IND,0,10th Pass,58,0,0,"21,69,530",21 Lacs
430,Sumitro Adhikary,11199,CPI(M),0,Graduate Professional,44,"19,45,900",19 Lacs,0,
431,Sunil Khan,12442,CPI(M),0,Graduate,72,"2,02,99,997",2 Crore,0,
432,Sunil Kumar Mondal,10100,AITC,0,Graduate Professional,61,"2,03,71,283",2 Crore,"1,48,598",1 Lacs
433,Sunil Pandit,7219,Rashtriya Janasachetan Party,0,8th Pass,39,"1,28,500",1 Lacs,0,
434,Surajit Senapati,13423,BSP,0,Post Graduate,30,"1,53,592",1 Lacs,"13,95,589",13 Lacs
435,Surendrajeet Singh Ahluwalia,10096,BJP,0,Graduate Professional,67,"2,65,21,750",2 Crore,"7,44,076",7 Lacs
436,Susanta Kumar Dalui,11948,IND,0,10th Pass,54,"9,10,236",9 Lacs,"43,553",43 Thou
437,Sushil Mandi,12453,SUCI(C),0,Graduate,38,"8,01,152",8 Lacs,0,
438,Suvra Ghosh,11946,INC,0,Graduate,63,"47,06,143",47 Lacs,0,
439,Swapan Kumar Mandal,13994,Rashtriya Janasachetan Party,0,10th Pass,49,0,0,0,
440,Swapan Kumar Roy,11933,IND,0,Post Graduate,49,"24,23,450",24 Lacs,"1,15,000",1 Lacs
441,Swapan Manna,11947,IND,0,Graduate,41,"32,000",32 Thou,0,
442,Swapan Mondal,11181,SUCI(C),0,Graduate,48,"19,760",19 Thou,0,
443,Swaraj Das,10069,IND,1,Graduate,52,"11,90,695",11 Lacs,"40,000",40 Thou
444,Swarnalata Sarkar,13970,Bharatiya Nyay-Adhikar Raksha Party,0,10th Pass,44,"1,19,297",1 Lacs,"82,250",82 Thou
445,Syed Qasim Rasool Ilyas,7437,Welfare Party Of India,0,Doctorate,65,"97,70,000",97 Lacs,0,
446,Syed Shahid Imam,14004,INC,0,Graduate Professional,57,"7,56,91,151",7 Crore,0,
447,Tanmay Dutta,7216,SUCI(C),0,Graduate,53,"7,16,677",7 Lacs,0,
448,Tanmay Mandal,12433,SUCI(C),0,Graduate Professional,54,"68,90,389",68 Lacs,"10,70,000",10 Lacs
449,Tapan Ganguli,12449,CPI,0,12th Pass,63,0,0,0,
450,Tapan Kumar Ray,11177,BJP,1,Post Graduate,55,"20,14,593",20 Lacs,"18,75,000",18 Lacs
451,Tapan Mondal,13991,INC,0,Post Graduate,50,"36,62,000",36 Lacs,"60,000",60 Thou
452,Tapas Kumar Kar,13429,IND,0,Illiterate,45,"3,66,58,000",3 Crore,"3,60,000",3 Lacs
453,Tapash Sarkar,11189,BSP,0,12th Pass,48,"10,000",10 Thou,0,
454,Tarani Roy,12445,IND,0,Literate,66,"9,000",9 Thou,0,
455,Tarun Kumar Das,12761,SUCI(C),0,Post Graduate,61,"93,02,744",93 Lacs,0,
456,Tirthankar Ray,11206,CPI(M),0,Graduate,44,"2,89,956",2 Lacs,"28,000",28 Thou
457,Tushar Ghosh,12754,SUCI(C),0,Graduate,56,"9,35,000",9 Lacs,0,
458,Tushar Jana,12468,SUCI(C),0,12th Pass,60,"5,08,306",5 Lacs,0,
459,Uday Veer Choudhury,11515,IND,0,Graduate Professional,41,0,0,0,
460,Uddhab Roy,10548,BSP,0,Graduate,54,"77,94,000",77 Lacs,"4,09,431",4 Lacs
461,Uma Charan Mahato,13436,IND,0,Literate,77,"12,51,564",12 Lacs,0,
462,Utpal Biswas,14017,IND,0,Graduate,44,"3,58,000",3 Lacs,0,
463,Uttam Tantubay,13432,Bharateeya Manavadhikar party,0,8th Pass,48,"6,17,817",6 Lacs,0,
464,Vijay Kumar Mahato,11939,BSP,1,10th Pass,49,"2,05,640",2 Lacs,0,
